relabel_priority,trust_score,label,label_error_prob,class_noise_rate
0.1200605117088489,0.0138451734977236,1,0.4917888301288937,0.2475576919073494
0.11994098646575085,0.0142957582306953,1,0.4915238163638844,0.2475576919073494
0.1199321263760155,0.0143291677592393,1,0.4915041663751059,0.2475576919073494
0.11988910169682748,0.0144914221748814,1,0.4914087355927643,0.2475576919073494
0.1198295867029979,0.0147159124401837,1,0.4912767004702617,0.2475576919073494
0.11970403023875663,0.0151896925021998,1,0.490998044251279,0.2475576919073494
0.11966955126931653,0.0153198400852939,1,0.4909214972702591,0.2475576919073494
0.11960909071594426,0.0155481051803127,1,0.4907872419619352,0.2475576919073494
0.11956156913637996,0.0157275601977924,1,0.4906816945557494,0.2475576919073494
0.11955975464323015,0.015734412942638,1,0.4906776640780628,0.2475576919073494
0.11953405453075802,0.0158314793757191,1,0.4906205739482725,0.2475576919073494
0.11951389291917588,0.0159076347685902,1,0.4905757827560423,0.2475576919073494
0.11944233389075926,0.0161779824350426,1,0.4904167763634477,0.2475576919073494
0.11944095712533691,0.016183184598248,1,0.490413716683977,0.2475576919073494
0.11943190307966653,0.0162173964137412,1,0.4903935948259375,0.2475576919073494
0.11939434427496252,0.0163593306917755,1,0.4903101154387028,0.2475576919073494
0.11936867344744455,0.0164563532014805,1,0.4902530511426758,0.2475576919073494
0.11927574195821473,0.0168076730578039,1,0.4900464205335276,0.2475576919073494
0.11925738905163932,0.0168770707835982,1,0.4900056038984975,0.2475576919073494
0.11924963051896637,0.0169064096674229,1,0.4899883480806799,0.2475576919073494
0.11920514057620094,0.0170746666486808,1,0.4898893868580078,0.2475576919073494
0.1191954963056429,0.0171111445291294,1,0.4898679322020245,0.2475576919073494
0.11913362499473511,0.0173451975423277,1,0.4897302726993814,0.2475576919073494
0.11907609576552895,0.0175628790548989,1,0.4896022421803735,0.2475576919073494
0.11896662488707829,0.0179772438493802,1,0.489358531361437,0.2475576919073494
0.11889729218013353,0.0182397771811285,1,0.4892041210106286,0.2475576919073494
0.11887875355652941,0.0183099879065779,1,0.4891628262056035,0.2475576919073494
0.11882059349951478,0.0185302908888899,1,0.4890332538554702,0.2475576919073494
0.11880172166221609,0.0186017865414986,1,0.4889912033138226,0.2475576919073494
0.11880105585415687,0.0186043090476331,1,0.4889897196886594,0.2475576919073494
0.11879230438720431,0.0186374658460064,1,0.4889702183444514,0.2475576919073494
0.1187246401007915,0.0188938673771199,1,0.4888194144442251,0.2475576919073494
0.11869723724634428,0.0189977261637291,1,0.4887583293562172,0.2475576919073494
0.11856097133576438,0.0195143606557959,1,0.4884544680802851,0.2475576919073494
0.11855641841295975,0.0195316275600422,1,0.4884443124603328,0.2475576919073494
0.11845837798378264,0.019903524611406,1,0.4882255792664055,0.2475576919073494
0.1184118273536036,0.0200801587685344,1,0.4881216909639743,0.2475576919073494
0.11833381746149621,0.0203762409289877,1,0.4879475486942699,0.2475576919073494
0.11830757630111963,0.0204758595621874,1,0.4878889574746446,0.2475576919073494
0.11829509071464173,0.0205232621209044,1,0.4878610774120562,0.2475576919073494
0.11825122768456431,0.0206898114297718,1,0.4877631205658231,0.2475576919073494
0.11820716801207233,0.020857138282231,1,0.487664706403264,0.2475576919073494
0.11813023677505566,0.0211493768091881,1,0.4874928247866834,0.2475576919073494
0.11809568921124816,0.0212806433144936,1,0.4874156197057185,0.2475576919073494
0.11803915989060695,0.0214954725704117,1,0.4872892667563642,0.2475576919073494
0.1180243998894507,0.0215515736426371,1,0.4872562706176059,0.2475576919073494
0.11782401800555217,0.0223135471841083,1,0.4868081118978663,0.2475576919073494
0.11779440237790852,0.0224262183376826,1,0.4867418437701831,0.2475576919073494
0.11775061645237285,0.0225928254455524,1,0.4866438529291649,0.2475576919073494
0.11775008423550724,0.0225948507401334,1,0.4866426617415749,0.2475576919073494
0.11774732159247892,0.0226053637568881,1,0.4866364784558399,0.2475576919073494
0.11772431958047863,0.0226929008267407,1,0.4865849930708236,0.2475576919073494
0.11771450267841324,0.0227302628765917,1,0.4865630183859865,0.2475576919073494
0.11770909460341933,0.0227508460763075,1,0.486550912269526,0.2475576919073494
0.11764603842033647,0.0229908733470123,1,0.4864097389761149,0.2475576919073494
0.11761839990518001,0.0230961012046337,1,0.4863478486618378,0.2475576919073494
0.11759961047617713,0.0231676450309776,1,0.486305769786556,0.2475576919073494
0.11757644243579406,0.023255868951356,1,0.4862538804268141,0.2475576919073494
0.11754589974608233,0.0233721887354046,1,0.4861854663380534,0.2475576919073494
0.1174550843796817,0.0237181416445905,1,0.4859819923269065,0.2475576919073494
0.11736807362073252,0.0240497258564611,1,0.4857869693401623,0.2475576919073494
0.11735305317999112,0.0241069787279929,1,0.4857532957646238,0.2475576919073494
0.11726377661416607,0.0244473461001316,1,0.4855531069162757,0.2475576919073494
0.11724026914446747,0.024536989849042,1,0.4855003824769641,0.2475576919073494
0.11723666969878575,0.0245507168188046,1,0.4854923088879747,0.2475576919073494
0.11721376792777301,0.0246380607017743,1,0.4854409371268329,0.2475576919073494
0.11721230398394729,0.0246436442497352,1,0.4854376531339256,0.2475576919073494
0.11716538028523865,0.0248226317047733,1,0.4853323807270328,0.2475576919073494
0.1171595430148582,0.0248449000892906,1,0.4853192834603262,0.2475576919073494
0.11711774971178739,0.025004351893103,1,0.4852255010487759,0.2475576919073494
0.11711763597833758,0.0250047858529303,1,0.485225245813036,0.2475576919073494
0.1170998138201924,0.0250727904264139,1,0.4851852485678167,0.2475576919073494
0.11703935692047247,0.0253035160272458,1,0.4850495461001427,0.2475576919073494
0.11701446292835442,0.0253985377891799,1,0.484993658554371,0.2475576919073494
0.11691920400577635,0.0257622391550612,1,0.4847797456956828,0.2475576919073494
0.11690460231822625,0.0258180018303159,1,0.4847469485868709,0.2475576919073494
0.11684977473404924,0.0260274148607605,1,0.4846237812188287,0.2475576919073494
0.1168135846244088,0.0261656691034383,1,0.4845424662636173,0.2475576919073494
0.11679206283983763,0.0262478971765973,1,0.4844941033927459,0.2475576919073494
0.11675292982147854,0.0263974315989872,1,0.4844061539408977,0.2475576919073494
0.11674087027754376,0.0264435183386164,1,0.4843790477841808,0.2475576919073494
0.11670650290046687,0.0265748696371055,1,0.4843017928316619,0.2475576919073494
0.11666643900361807,0.0267280171451633,1,0.4842117183245997,0.2475576919073494
0.11666498516448105,0.0267335750545888,1,0.4842084494111309,0.2475576919073494
0.11665900563734433,0.0267564346647638,1,0.4841950044119647,0.2475576919073494
0.11664085121767578,0.0268258422052536,1,0.4841541820043702,0.2475576919073494
0.11662358802340542,0.0268918474096709,1,0.484115360698514,0.2475576919073494
0.11655844414300787,0.0271409664042779,1,0.4839688400601853,0.2475576919073494
0.11654945374067752,0.0271753523447477,1,0.483948615789631,0.2475576919073494
0.11651040294311814,0.0273247267308365,1,0.4838607604639694,0.2475576919073494
0.1164922863597902,0.0273940334624579,1,0.4838199973476376,0.2475576919073494
0.1163580204862078,0.0279078473634831,1,0.4835177950170642,0.2475576919073494
0.11630706635089066,0.0281029176936167,1,0.4834030633831507,0.2475576919073494
0.11626976074464358,0.0282457635662345,1,0.4833190478367988,0.2475576919073494
0.11615221114819063,0.0286960183828258,1,0.4830542281138323,0.2475576919073494
0.11611998157996524,0.0288195080728304,1,0.4829815970074207,0.2475576919073494
0.11604726892750199,0.0290981738575228,1,0.4828176982701209,0.2475576919073494
0.11598115030601067,0.0293516437779074,1,0.4826686186120625,0.2475576919073494
0.11594760222958836,0.0294802798880688,1,0.4825929606117455,0.2475576919073494
0.11587372805557994,0.0297636067889285,1,0.4824263204146175,0.2475576919073494
0.11584246832438096,0.0298835230883783,1,0.4823557910165317,0.2475576919073494
0.11580472064124242,0.030028349411282,1,0.4822706106579961,0.2475576919073494
0.11562907458137615,0.0307025581348289,1,0.4818740712744913,0.2475576919073494
0.11559608842891929,0.030829230550333,1,0.4817995682314473,0.2475576919073494
0.11557209690533839,0.0309213733401295,1,0.4817453739681809,0.2475576919073494
0.11549126919555135,0.0312318733360767,1,0.4815627517731975,0.2475576919073494
0.11545995800390244,0.0313521844048446,1,0.4814919901894745,0.2475576919073494
0.11543875923751001,0.0314336483814689,1,0.4814440767259724,0.2475576919073494
0.115434336052733,0.0314506470156016,1,0.4814340788904891,0.2475576919073494
0.11541974352086641,0.0315067295142788,1,0.4814010936758602,0.2475576919073494
0.11541766869889132,0.0315147038242116,1,0.4813964035438074,0.2475576919073494
0.11535551388045534,0.0317536208397244,1,0.4812558832527885,0.2475576919073494
0.11532536084546607,0.0318695491671569,1,0.4811876994012818,0.2475576919073494
0.1152438264440441,0.0321830970337678,1,0.4810032845852423,0.2475576919073494
0.11519005076252883,0.0323899565256361,1,0.480881619094256,0.2475576919073494
0.11514029515500718,0.0325813946621913,1,0.4807690237539739,0.2475576919073494
0.11504496190053609,0.0329483107141999,1,0.4805532201608431,0.2475576919073494
0.1149916493801366,0.0331535643133293,1,0.480432499184062,0.2475576919073494
0.11495484746616182,0.0332952795188677,1,0.4803491486454605,0.2475576919073494
0.11491752793006504,0.0334390109644566,1,0.4802646122447385,0.2475576919073494
0.11489390850771117,0.0335299901393906,1,0.4802111023676334,0.2475576919073494
0.11485106330655598,0.03369504840441,1,0.4801140224866304,0.2475576919073494
0.11482793445451299,0.0337841634615878,1,0.4800616090001237,0.2475576919073494
0.1148027839809439,0.033881077904989,1,0.4800046082638579,0.2475576919073494
0.11479474542728874,0.0339120557653606,1,0.4799863884734205,0.2475576919073494
0.11478571889465343,0.0339468422453933,1,0.4799659286234294,0.2475576919073494
0.11475779234177062,0.0340544742845979,1,0.4799026242771922,0.2475576919073494
0.11472240771225449,0.0341908692581445,1,0.479822402860835,0.2475576919073494
0.1147051716303403,0.0342573156965002,1,0.4797833220409324,0.2475576919073494
0.11470452692596676,0.0342598011782469,1,0.4797818601918564,0.2475576919073494
0.11470089057511368,0.0342738202663356,1,0.4797736147919471,0.2475576919073494
0.11455650962943893,0.0348306251653997,1,0.4794461270812485,0.2475576919073494
0.1145556944554508,0.0348337698714137,1,0.4794442775059753,0.2475576919073494
0.11451367311470591,0.0349958911275212,1,0.4793489250421097,0.2475576919073494
0.11448408238924464,0.0351100719271586,1,0.4792817690082065,0.2475576919073494
0.11448334057920702,0.0351129345144088,1,0.4792800853625583,0.2475576919073494
0.11445802061038661,0.0352106478269584,1,0.4792226147672287,0.2475576919073494
0.1143441669881041,0.0356501576040508,1,0.4789641147953866,0.2475576919073494
0.11432637691059361,0.0357188523625139,1,0.4789237116142654,0.2475576919073494
0.11431752672377161,0.0357530285267557,1,0.4789036107246955,0.2475576919073494
0.1142752840197977,0.0359161724024087,1,0.478807656801801,0.2475576919073494
0.11426045603611637,0.0359734460703639,1,0.4787739709947374,0.2475576919073494
0.1141932888929025,0.0362329280173086,1,0.4786213553318448,0.2475576919073494
0.11414239159999848,0.036429606298264,1,0.4785056779732539,0.2475576919073494
0.11411511632304493,0.0365350218563103,1,0.4784436772619911,0.2475576919073494
